Order ID,Customer Name,Region,City,Location,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode,Revenue,Profit Margin%,Discount Category,
10163,Shamik Walla,East,Patna,East - Patna,Books,Biography,Biography Mollitia,5,43178,0,215890,19440.44,Credit Card,215890,9.00%,No Discount,
10164,Inaaya  Tandon,South,Hyderabad,South - Hyderabad,Kitchen,Juicer,Juicer Possimus,5,44801,15,190404.25,16507.93,UPI,190404.25,9.00%,Medium Discount,
10165,Shayak Sekhon,North,Amritsar,North - Amritsar,Home Decor,Cushion,Cushion Quasi,4,71174,5,270461.2,51178.34,Credit Card,270461.2,19.00%,Low Discount,
10166,Mehul Wable,West,Surat,West - Surat,Books,Comics,Comics Ad,2,56852,5,108018.8,15879.48,Debit Card,108018.8,15.00%,Low Discount,
10167,Raghav Samra,West,Pune,West - Pune,Furniture,Table,Table Expedita,3,8167,15,20825.85,3866.48,Net Banking,20825.85,19.00%,Medium Discount,
10168,Kiara Saha,West,Goa,West - Goa,Sports,Dumbbells,Dumbbells Voluptatem,2,59433,10,106979.4,24846.59,Credit Card,106979.4,23.00%,Medium Discount,
10169,Yasmin Kamdar,South,Bangalore,South - Bangalore,Groceries,Wheat,Wheat Beatae,3,42341,0,127023,22887.76,COD,127023,18.00%,No Discount,
10170,Inaaya  Walla,North,Lucknow,North - Lucknow,Sports,Tennis Racket,Tennis Racket Doloremque,5,23230,10,104535,22068.31,Debit Card,104535,21.00%,Medium Discount,
10171,Saira Kapoor,East,Guwahati,East - Guwahati,Sports,Football,Football Nesciunt,3,39790,0,119370,25753.35,Debit Card,119370,22.00%,No Discount,
10172,Uthkarsh Grewal,North,Delhi,North - Delhi,Kitchen,Mixer Grinder,Mixer Grinder Officia,3,15794,15,40274.7,4036,Net Banking,40274.7,10.00%,Medium Discount,
10173,Amira Chakraborty,South,Hyderabad,South - Hyderabad,Clothing,Men's Wear,Men's Wear Quos,1,10635,0,10635,1958.69,UPI,10635,18.00%,No Discount,
10174,Nakul Srivastava,East,Patna,East - Patna,Toys,Action Figure,Action Figure Dolor,1,64954,10,58458.6,6815.4,COD,58458.6,12.00%,Medium Discount,
10175,Saanvi Vasa,East,Guwahati,East - Guwahati,Furniture,Bed,Bed Eius,1,47269,20,37815.2,3812.6,Net Banking,37815.2,10.00%,High Discount,
10176,Ritvik Agarwal,North,Jaipur,North - Jaipur,Beauty,Face Cream,Face Cream Id,5,21181,15,90019.25,4561.6,Credit Card,90019.25,5.00%,Medium Discount,
10177,Yasmin Sachdeva,North,Jaipur,North - Jaipur,Electronics,Camera,Camera At,2,40371,0,80742,17592.37,Debit Card,80742,22.00%,No Discount,
10178,Sara Chaudry,West,Ahmedabad,West - Ahmedabad,Toys,Board Game,Board Game Ab,5,18936,10,85212,9790.15,Debit Card,85212,11.00%,Medium Discount,
10179,Aarush Vig,East,Kolkata,East - Kolkata,Furniture,Cabinet,Cabinet A,1,44366,20,35492.8,8735.61,UPI,35492.8,25.00%,High Discount,
10180,Drishya Dasgupta,West,Mumbai,West - Mumbai,Books,Biography,Biography Deserunt,1,54330,0,54330,8921.7,UPI,54330,16.00%,No Discount,
10181,Jayan Sidhu,South,Chennai,South - Chennai,Groceries,Oil,Oil In,4,27952,20,89446.4,11672.93,COD,89446.4,13.00%,High Discount,
10182,Jivin Kaul,South,Thiruvananthapuram,South - Thiruvananthapuram,Clothing,Accessories,Accessories Culpa,5,10007,0,50035,11418.45,UPI,50035,23.00%,No Discount,
10183,Aaina Lalla,East,Ranchi,East - Ranchi,Home Decor,Lamp,Lamp Exercitationem,2,8172,0,16344,3724.06,Net Banking,16344,23.00%,No Discount,
10184,Aayush Setty,East,Bhubaneswar,East - Bhubaneswar,Electronics,Mobile,Mobile Magnam,5,27145,10,122152.5,24218.26,Credit Card,122152.5,20.00%,Medium Discount,
10185,Jivin Cheema,South,Bangalore,South - Bangalore,Beauty,Perfume,Perfume Neque,4,73974,0,295896,36664.27,Net Banking,295896,12.00%,No Discount,
10186,Ritvik Shah,North,Lucknow,North - Lucknow,Sports,Cricket Bat,Cricket Bat Delectus,4,36775,5,139745,17301.9,Net Banking,139745,12.00%,Low Discount,
10187,Samiha Halder,South,Hyderabad,South - Hyderabad,Kitchen,Cookware Set,Cookware Set Minima,2,8566,15,14562.2,2893.23,Credit Card,14562.2,20.00%,Medium Discount,
10188,Emir Subramaniam,South,Coimbatore,South - Coimbatore,Toys,Puzzle,Puzzle Nulla,2,10036,0,20072,2542.42,Net Banking,20072,13.00%,No Discount,
10189,Lakshay Kari,North,Chandigarh,North - Chandigarh,Furniture,Chair,Chair Veniam,4,33969,10,122288.4,16649.69,UPI,122288.4,14.00%,Medium Discount,
10190,Navya Vora,East,Ranchi,East - Ranchi,Clothing,Shoes,Shoes Dolores,2,29047,20,46475.2,7880.96,Debit Card,46475.2,17.00%,High Discount,
10191,Prerak Chakrabarti,East,Patna,East - Patna,Home Decor,Wall Art,Wall Art Quidem,4,15118,15,51401.2,2930.42,Net Banking,51401.2,6.00%,Medium Discount,
10192,Vedika Sane,East,Bhubaneswar,East - Bhubaneswar,Sports,Football,Football Architecto,4,24282,10,87415.2,6313.56,Debit Card,87415.2,7.00%,Medium Discount,
10193,Khushi Chada,South,Thiruvananthapuram,South - Thiruvananthapuram,Books,Non-Fiction,Non-Fiction Aliquid,1,57488,20,45990.4,10796.45,Debit Card,45990.4,23.00%,High Discount,
10194,Mehul Lala,West,Surat,West - Surat,Kitchen,Refrigerator,Refrigerator Quibusdam,1,68404,5,64983.8,10469.59,COD,64983.8,16.00%,Low Discount,
10195,Lagan Walla,North,Delhi,North - Delhi,Furniture,Sofa,Sofa Voluptas,4,27157,15,92333.8,8406.91,Net Banking,92333.8,9.00%,Medium Discount,
10196,Manikya Wali,West,Ahmedabad,West - Ahmedabad,Sports,Yoga Mat,Yoga Mat Nam,1,13561,0,13561,1296.86,Debit Card,13561,10.00%,No Discount,
10197,Hunar Sastry,West,Mumbai,West - Mumbai,Furniture,Table,Table Iusto,4,72077,10,259477.2,34177.07,Debit Card,259477.2,13.00%,Medium Discount,
10198,Tarini Talwar,West,Ahmedabad,West - Ahmedabad,Clothing,Accessories,Accessories Aspernatur,3,40130,5,114370.5,17660.94,Net Banking,114370.5,15.00%,Low Discount,
10199,Dharmajan Sampath,West,Surat,West - Surat,Furniture,Sofa,Sofa Dolorum,2,48439,10,87190.2,19167.89,Net Banking,87190.2,22.00%,Medium Discount,
10200,Yakshit Tank,North,Delhi,North - Delhi,Beauty,Face Cream,Face Cream Necessitatibus,5,50870,20,203480,18437.07,COD,203480,9.00%,High Discount,
10201,Nishith Bora,West,Goa,West - Goa,Clothing,Men's Wear,Men's Wear Quia,1,73982,15,62884.7,6713.01,Debit Card,62884.7,11.00%,Medium Discount,
10202,Riya Thaker,East,Bhubaneswar,East - Bhubaneswar,Toys,Board Game,Board Game Ipsa,4,27226,20,87123.2,7321.18,Debit Card,87123.2,8.00%,High Discount,
10203,Baiju Barman,North,Jaipur,North - Jaipur,Toys,Doll,Doll Soluta,2,39988,5,75977.2,11786.61,COD,75977.2,16.00%,Low Discount,
10204,Damini Kohli,West,Surat,West - Surat,Sports,Dumbbells,Dumbbells Unde,4,65084,10,234302.4,21939.1,UPI,234302.4,9.00%,Medium Discount,
10205,Hansh Bali,East,Guwahati,East - Guwahati,Groceries,Rice,Rice Odit,2,32591,5,61922.9,11144.15,UPI,61922.9,18.00%,Low Discount,
10206,Stuvan Arora,West,Mumbai,West - Mumbai,Clothing,Kids Wear,Kids Wear Sed,3,19535,10,52744.5,5396.94,Debit Card,52744.5,10.00%,Medium Discount,
10207,Devansh Bhatti,West,Mumbai,West - Mumbai,Books,Non-Fiction,Non-Fiction Occaecati,4,22065,10,79434,9292.82,Debit Card,79434,12.00%,Medium Discount,
10208,Devansh Bains,West,Mumbai,West - Mumbai,Beauty,Shampoo,Shampoo Provident,2,48559,5,92262.1,6636.68,UPI,92262.1,7.00%,Low Discount,
10209,Dhruv Srinivasan,West,Mumbai,West - Mumbai,Sports,Cricket Bat,Cricket Bat Minus,3,47479,0,142437,13234.4,Credit Card,142437,9.00%,No Discount,
10210,Chirag Grewal,East,Ranchi,East - Ranchi,Electronics,Headphones,Headphones Similique,3,62485,5,178082.25,27415.31,Net Banking,178082.25,15.00%,Low Discount,
10211,Kimaya Mallick,West,Mumbai,West - Mumbai,Groceries,Spices,Spices Incidunt,5,18762,5,89119.5,6850.32,Credit Card,89119.5,8.00%,Low Discount,
10212,Purab Boase,South,Bangalore,South - Bangalore,Electronics,Headphones,Headphones Maiores,5,76126,10,342567,48726.33,COD,342567,14.00%,Medium Discount,
10213,Ritvik Suri,West,Surat,West - Surat,Clothing,Women's Wear,Women's Wear Iste,2,60550,10,108990,22383.22,Debit Card,108990,21.00%,Medium Discount,
10214,Samarth Sibal,South,Chennai,South - Chennai,Groceries,Oil,Oil Sunt,3,42839,5,122091.15,30284.02,COD,122091.15,25.00%,Low Discount,
10215,Ranbir Randhawa,South,Bangalore,South - Bangalore,Furniture,Sofa,Sofa Vel,4,21265,0,85060,4989.48,Net Banking,85060,6.00%,No Discount,
10216,Pihu Srinivasan,South,Bangalore,South - Bangalore,Furniture,Bed,Bed Architecto,3,50927,15,129863.85,11599.47,UPI,129863.85,9.00%,Medium Discount,
10217,Hunar Mand,East,Patna,East - Patna,Books,Fiction,Fiction Dolorem,4,29195,15,99263,7993.99,UPI,99263,8.00%,Medium Discount,
10218,Fateh Shroff,North,Delhi,North - Delhi,Sports,Tennis Racket,Tennis Racket Rem,5,39970,20,159880,13769.85,Net Banking,159880,9.00%,High Discount,
10219,Piya Korpal,North,Jaipur,North - Jaipur,Electronics,Headphones,Headphones Recusandae,4,19169,10,69008.4,15768.95,UPI,69008.4,23.00%,Medium Discount,
10220,Dishani Ranganathan,South,Coimbatore,South - Coimbatore,Toys,RC Car,RC Car Quam,3,12676,15,32323.8,4419.76,UPI,32323.8,14.00%,Medium Discount,
10221,Raunak Krishnamurthy,West,Pune,West - Pune,Beauty,Shampoo,Shampoo Rem,4,16526,15,56188.4,9406.6,Debit Card,56188.4,17.00%,Medium Discount,
10222,Devansh Karnik,South,Coimbatore,South - Coimbatore,Furniture,Chair,Chair Sint,4,4135,15,14059,765.58,Debit Card,14059,5.00%,Medium Discount,
10223,Misha Setty,West,Ahmedabad,West - Ahmedabad,Beauty,Lipstick,Lipstick Atque,2,22859,5,43432.1,8765.28,Credit Card,43432.1,20.00%,Low Discount,
10224,Hridaan Karnik,West,Pune,West - Pune,Books,Non-Fiction,Non-Fiction Porro,2,77443,15,131653.1,24358.19,Net Banking,131653.1,19.00%,Medium Discount,
10225,Jayesh Kalita,West,Pune,West - Pune,Kitchen,Mixer Grinder,Mixer Grinder Aperiam,3,70729,0,212187,12130.56,UPI,212187,6.00%,No Discount,
10226,Madhav Jaggi,West,Mumbai,West - Mumbai,Kitchen,Mixer Grinder,Mixer Grinder Placeat,5,57741,0,288705,70358.14,Net Banking,288705,24.00%,No Discount,
10227,Priyansh Gour,North,Chandigarh,North - Chandigarh,Groceries,Rice,Rice Ullam,5,65635,10,295357.5,58308.1,COD,295357.5,20.00%,Medium Discount,
10228,Shray Dugar,North,Jaipur,North - Jaipur,Groceries,Spices,Spices Cum,3,17427,10,47052.9,10506.97,Net Banking,47052.9,22.00%,Medium Discount,
10229,Rhea Ratti,South,Coimbatore,South - Coimbatore,Clothing,Accessories,Accessories Est,5,41707,10,187681.5,30495.34,Net Banking,187681.5,16.00%,Medium Discount,
10230,Akarsh Kala,West,Goa,West - Goa,Kitchen,Cookware Set,Cookware Set Nihil,3,12925,20,31020,2254.01,Net Banking,31020,7.00%,High Discount,
10231,Neysa Kothari,East,Ranchi,East - Ranchi,Sports,Cricket Bat,Cricket Bat Ex,4,28451,20,91043.2,17254.47,UPI,91043.2,19.00%,High Discount,
10232,Shaan Seth,North,Amritsar,North - Amritsar,Home Decor,Wall Art,Wall Art Earum,1,46500,20,37200,7575.46,UPI,37200,20.00%,High Discount,
10233,Adira Dar,South,Coimbatore,South - Coimbatore,Home Decor,Clock,Clock Optio,4,73548,20,235353.6,32457.28,UPI,235353.6,14.00%,High Discount,
10234,Mehul Bose,East,Bhubaneswar,East - Bhubaneswar,Home Decor,Clock,Clock Maiores,3,51697,5,147336.45,21418.07,COD,147336.45,15.00%,Low Discount,
10235,Reyansh Mahajan,East,Guwahati,East - Guwahati,Groceries,Sugar,Sugar Iusto,1,39944,15,33952.4,7336.34,Debit Card,33952.4,22.00%,Medium Discount,
10236,Dhruv Bhattacharyya,West,Surat,West - Surat,Beauty,Shampoo,Shampoo Libero,4,18454,20,59052.8,3756.64,Debit Card,59052.8,6.00%,High Discount,
10237,Advika Ramakrishnan,South,Hyderabad,South - Hyderabad,Electronics,Headphones,Headphones Exercitationem,2,30222,0,60444,5067.9,Net Banking,60444,8.00%,No Discount,
10238,Eshani Anand,South,Bangalore,South - Bangalore,Books,Biography,Biography Deleniti,5,7034,15,29894.5,7348.88,COD,29894.5,25.00%,Medium Discount,
10239,Vardaniya Borra,East,Guwahati,East - Guwahati,Electronics,Headphones,Headphones Doloribus,5,57335,20,229340,28515.03,Net Banking,229340,12.00%,High Discount,
10240,Misha Batra,South,Thiruvananthapuram,South - Thiruvananthapuram,Clothing,Women's Wear,Women's Wear Delectus,4,9093,10,32734.8,4322.02,COD,32734.8,13.00%,Medium Discount,
10241,Vaibhav Kunda,East,Bhubaneswar,East - Bhubaneswar,Kitchen,Juicer,Juicer Sint,2,34565,15,58760.5,13789.31,Credit Card,58760.5,23.00%,Medium Discount,
10242,Kimaya Vala,South,Coimbatore,South - Coimbatore,Home Decor,Wall Art,Wall Art Tenetur,5,52040,0,260200,18189.62,COD,260200,7.00%,No Discount,
10243,Onkar Verma,East,Kolkata,East - Kolkata,Electronics,Camera,Camera Minus,2,53365,20,85384,15861.81,Debit Card,85384,19.00%,High Discount,
10244,Shanaya Bhat,South,Coimbatore,South - Coimbatore,Sports,Tennis Racket,Tennis Racket Sed,4,15498,0,61992,5890.9,Credit Card,61992,10.00%,No Discount,
10245,Pihu Varghese,West,Goa,West - Goa,Kitchen,Mixer Grinder,Mixer Grinder Aliquam,1,3128,15,2658.8,362.44,UPI,2658.8,14.00%,Medium Discount,
10246,Zain Sen,South,Bangalore,South - Bangalore,Clothing,Men's Wear,Men's Wear Ex,5,23664,15,100572,22121.16,COD,100572,22.00%,Medium Discount,
10247,Suhana Ganguly,South,Thiruvananthapuram,South - Thiruvananthapuram,Groceries,Spices,Spices Pariatur,2,28416,10,51148.8,5324.04,Net Banking,51148.8,10.00%,Medium Discount,
10248,Manjari Mangal,East,Bhubaneswar,East - Bhubaneswar,Furniture,Cabinet,Cabinet Nisi,1,59778,15,50811.3,8498.57,Debit Card,50811.3,17.00%,Medium Discount,
10249,Yasmin Sekhon,East,Ranchi,East - Ranchi,Electronics,Smartwatch,Smartwatch Tempore,4,31095,15,105723,22061.05,Debit Card,105723,21.00%,Medium Discount,
10250,Faiyaz Issac,East,Kolkata,East - Kolkata,Furniture,Table,Table Deserunt,2,50258,15,85438.6,10418.46,UPI,85438.6,12.00%,Medium Discount,
10251,Darshit Hans,West,Pune,West - Pune,Home Decor,Clock,Clock Perferendis,2,60360,5,114684,11743.67,Credit Card,114684,10.00%,Low Discount,
10252,Charvi Shenoy,North,Lucknow,North - Lucknow,Toys,Doll,Doll Assumenda,2,63148,5,119981.2,23234.02,COD,119981.2,19.00%,Low Discount,
10253,Khushi Bhalla,South,Hyderabad,South - Hyderabad,Clothing,Men's Wear,Men's Wear Aliquid,5,57913,0,289565,61458.27,COD,289565,21.00%,No Discount,
10254,Samarth Biswas,West,Goa,West - Goa,Clothing,Women's Wear,Women's Wear Totam,2,58276,10,104896.8,17061.36,COD,104896.8,16.00%,Medium Discount,
10255,Badal Mangal,East,Ranchi,East - Ranchi,Home Decor,Cushion,Cushion Ipsum,5,6472,10,29124,7277.61,Debit Card,29124,25.00%,Medium Discount,
10256,Nirvi Keer,North,Amritsar,North - Amritsar,Electronics,Headphones,Headphones Deleniti,3,3517,5,10023.45,1456.11,UPI,10023.45,15.00%,Low Discount,
10257,Gatik Comar,West,Pune,West - Pune,Groceries,Spices,Spices Reiciendis,3,7479,20,17949.6,2704.4,Net Banking,17949.6,15.00%,High Discount,
10258,Hazel Hayre,North,Jaipur,North - Jaipur,Home Decor,Vase,Vase Laboriosam,5,72191,10,324859.5,53183.45,Credit Card,324859.5,16.00%,Medium Discount,
10259,Ritvik Mangat,North,Chandigarh,North - Chandigarh,Clothing,Accessories,Accessories Iure,1,59846,5,56853.7,9759.16,COD,56853.7,17.00%,Low Discount,
10260,Damini Kapur,South,Bangalore,South - Bangalore,Clothing,Women's Wear,Women's Wear Officia,1,59828,5,56836.6,8325.15,Net Banking,56836.6,15.00%,Low Discount,
10261,Tushar Devan,South,Coimbatore,South - Coimbatore,Clothing,Women's Wear,Women's Wear Vero,2,27785,0,55570,6793.55,UPI,55570,12.00%,No Discount,
10262,Rohan Iyengar,East,Patna,East - Patna,Sports,Yoga Mat,Yoga Mat Quibusdam,3,24823,10,67022.1,14626.79,COD,67022.1,22.00%,Medium Discount,
10263,Bhavin Tara,North,Jaipur,North - Jaipur,Toys,Action Figure,Action Figure Beatae,3,50511,10,136379.7,20913.92,COD,136379.7,15.00%,Medium Discount,
10264,Drishya Mangal,South,Coimbatore,South - Coimbatore,Kitchen,Juicer,Juicer Voluptate,4,39061,20,124995.2,30886.7,Credit Card,124995.2,25.00%,High Discount,
10265,Divyansh Bhavsar,East,Kolkata,East - Kolkata,Kitchen,Cookware Set,Cookware Set Ut,5,30115,10,135517.5,8531.85,UPI,135517.5,6.00%,Medium Discount,
10266,Anay Warrior,East,Guwahati,East - Guwahati,Books,Fiction,Fiction Aliquid,1,43894,20,35115.2,4820.48,UPI,35115.2,14.00%,High Discount,
10267,Khushi Taneja,East,Bhubaneswar,East - Bhubaneswar,Toys,RC Car,RC Car Ipsum,3,33800,5,96330,11891.6,Net Banking,96330,12.00%,Low Discount,
10268,Siya Chandra,North,Chandigarh,North - Chandigarh,Kitchen,Microwave,Microwave Eius,2,9711,10,17479.8,2640.87,Credit Card,17479.8,15.00%,Medium Discount,
10269,Taran Vig,South,Chennai,South - Chennai,Toys,Doll,Doll Eius,5,57388,20,229552,51151.3,UPI,229552,22.00%,High Discount,
10270,Nitya Gopal,South,Thiruvananthapuram,South - Thiruvananthapuram,Sports,Yoga Mat,Yoga Mat Consequuntur,4,27669,20,88540.8,16698.92,Net Banking,88540.8,19.00%,High Discount,
10271,Dishani Chaudhry,East,Ranchi,East - Ranchi,Electronics,Laptop,Laptop Ipsam,2,63300,0,126600,16591.78,Debit Card,126600,13.00%,No Discount,
10272,Advika Grover,East,Bhubaneswar,East - Bhubaneswar,Home Decor,Wall Art,Wall Art Neque,4,32197,10,115909.2,27119.3,Credit Card,115909.2,23.00%,Medium Discount,
10273,Suhana Rastogi,East,Bhubaneswar,East - Bhubaneswar,Toys,RC Car,RC Car Et,4,25239,15,85812.6,9112.69,Debit Card,85812.6,11.00%,Medium Discount,
10274,Onkar Rajagopal,South,Thiruvananthapuram,South - Thiruvananthapuram,Furniture,Cabinet,Cabinet Provident,4,47304,15,160833.6,35806.38,Credit Card,160833.6,22.00%,Medium Discount,
10275,Rhea Basak,East,Kolkata,East - Kolkata,Sports,Football,Football Temporibus,2,19112,10,34401.6,6928.02,Debit Card,34401.6,20.00%,Medium Discount,
10276,Anya Sha,South,Coimbatore,South - Coimbatore,Electronics,Mobile,Mobile Laudantium,5,890,20,3560,448.45,UPI,3560,13.00%,High Discount,
10277,Alia Ravi,North,Lucknow,North - Lucknow,Beauty,Foundation,Foundation Doloremque,4,62321,5,236819.8,40372.4,COD,236819.8,17.00%,Low Discount,
10278,Tarini Shukla,West,Surat,West - Surat,Clothing,Women's Wear,Women's Wear Consequuntur,5,31545,5,149838.75,36850.09,Credit Card,149838.75,25.00%,Low Discount,
10279,Aarush Kaur,South,Thiruvananthapuram,South - Thiruvananthapuram,Beauty,Lipstick,Lipstick Debitis,1,77022,5,73170.9,10033.02,COD,73170.9,14.00%,Low Discount,
10280,Uthkarsh Dara,East,Guwahati,East - Guwahati,Groceries,Oil,Oil Sit,5,31480,10,141660,22581.15,Debit Card,141660,16.00%,Medium Discount,
10281,Samiha Dutta,East,Patna,East - Patna,Sports,Dumbbells,Dumbbells Assumenda,3,77903,15,198652.65,24667.96,UPI,198652.65,12.00%,Medium Discount,
10282,Mahika Divan,East,Ranchi,East - Ranchi,Sports,Football,Football Distinctio,4,43141,10,155307.6,29994.41,COD,155307.6,19.00%,Medium Discount,
10283,Vidur Sharaf,East,Patna,East - Patna,Toys,Board Game,Board Game A,2,41901,5,79611.9,8137.53,Debit Card,79611.9,10.00%,Low Discount,
10284,Purab Seshadri,South,Bangalore,South - Bangalore,Beauty,Foundation,Foundation Necessitatibus,5,74119,10,333535.5,29686.68,Credit Card,333535.5,9.00%,Medium Discount,
10285,Vanya Sur,South,Hyderabad,South - Hyderabad,Furniture,Cabinet,Cabinet Ratione,1,45039,0,45039,5713.33,Net Banking,45039,13.00%,No Discount,
10286,Rati Goyal,West,Mumbai,West - Mumbai,Kitchen,Microwave,Microwave Ea,3,23107,10,62388.9,14441.15,Credit Card,62388.9,23.00%,Medium Discount,
10287,Anay Goswami,North,Jaipur,North - Jaipur,Electronics,Mobile,Mobile Beatae,1,19031,5,18079.45,3429.94,Credit Card,18079.45,19.00%,Low Discount,
10288,Anika Deol,East,Patna,East - Patna,Home Decor,Vase,Vase Exercitationem,5,6383,5,30319.25,6663.92,COD,30319.25,22.00%,Low Discount,
10289,Sahil Saxena,North,Jaipur,North - Jaipur,Electronics,Camera,Camera Quasi,4,19136,10,68889.6,11105.93,Debit Card,68889.6,16.00%,Medium Discount,
10290,Rhea Rajagopalan,West,Ahmedabad,West - Ahmedabad,Electronics,Camera,Camera Atque,1,24046,20,19236.8,1484.91,Net Banking,19236.8,8.00%,High Discount,
10291,Zaina Bassi,South,Coimbatore,South - Coimbatore,Beauty,Shampoo,Shampoo Nulla,5,52962,15,225088.5,19501.98,Credit Card,225088.5,9.00%,Medium Discount,
10292,Ishita Shroff,South,Bangalore,South - Bangalore,Furniture,Sofa,Sofa Dolorum,4,697,20,2230.4,407.92,Credit Card,2230.4,18.00%,High Discount,
10293,Kabir Dubey,West,Goa,West - Goa,Beauty,Foundation,Foundation Officia,4,64428,0,257712,26012.11,Net Banking,257712,10.00%,No Discount,
10294,Zoya Gera,South,Hyderabad,South - Hyderabad,Beauty,Shampoo,Shampoo Saepe,1,15196,5,14436.2,906.84,COD,14436.2,6.00%,Low Discount,
10295,Shalv Lad,North,Delhi,North - Delhi,Furniture,Chair,Chair Assumenda,2,78645,5,149425.5,16809.48,Debit Card,149425.5,11.00%,Low Discount,
10296,Kaira Sinha,South,Bangalore,South - Bangalore,Clothing,Accessories,Accessories Perspiciatis,4,66392,0,265568,59731.79,UPI,265568,22.00%,No Discount,
10297,Aaina Gala,East,Patna,East - Patna,Home Decor,Lamp,Lamp Ex,3,53780,5,153273,15727.77,Net Banking,153273,10.00%,Low Discount,
10298,Pari Vohra,North,Lucknow,North - Lucknow,Books,Fiction,Fiction Rem,5,27298,15,116016.5,26646.97,Credit Card,116016.5,23.00%,Medium Discount,
10299,Lagan Kala,South,Thiruvananthapuram,South - Thiruvananthapuram,Books,Textbook,Textbook Alias,1,72532,5,68905.4,5338.34,Net Banking,68905.4,8.00%,Low Discount,
10300,Keya Borah,North,Lucknow,North - Lucknow,Electronics,Camera,Camera Placeat,5,32758,5,155600.5,33651.01,Net Banking,155600.5,22.00%,Low Discount,
10301,Hiran Balakrishnan,West,Mumbai,West - Mumbai,Electronics,Headphones,Headphones Rerum,1,50673,0,50673,6174.29,COD,50673,12.00%,No Discount,
10302,Heer Lal,East,Kolkata,East - Kolkata,Beauty,Foundation,Foundation Molestias,3,51988,5,148165.8,28610.94,UPI,148165.8,19.00%,Low Discount,
